"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"incLinearProdCap_highRicSig","ref","linear",1,"fixedER",1,0.125,30603.2558224252,0.531912652804486,29656.3104979116,0.554647872359682,36463.9644570846,0.533851368792759,39724.2395038921,0.496372708053469,37412.2079461687,0.501178829976311,35421.8185151673,0.553278909877038,45080.8898949809,3858.88773651278,0.796621223053,1.25530173068647,3858.88774151278,0.796621222380714,1.25530173174584,9009.89138334733,0.142605644405443,0.150564249199203,1,1,0,1,13749.6652074063,15626.5339417511,2083.42898319031
"incLinearProdCap_highRicSig","ref","linear",1,"fixedER",2,0.125,29092.4826457155,0.528519909677592,31947.6418676314,0.550089277020826,34357.4161002002,0.531865441360267,41026.3869051988,0.473217152975498,40546.5033871563,0.476444661030519,36191.5582747062,0.544470804932494,44926.3892199237,4377.48248387407,0.838000384797352,1.1933168744807,4377.48248887406,0.838000384073729,1.19331687551114,8685.95575113637,0.135705135727123,0.135540348170162,1,1,0,1,17464.2187762029,22306.5847137517,2737.10622466371
"incLinearProdCap_highRicSig","ref","linear",1,"fixedER",3,0.125,33281.0099376079,0.587020622850297,36553.1324976984,0.561072219670372,36358.2604165252,0.584852637056989,45393.7660748252,0.459920018846792,43178.3352259564,0.436535211796733,40140.9326570367,0.55869008975826,44648.733071481,3558.40566594092,0.786145110604594,1.2720297900612,3558.40567094092,0.786145109810325,1.27202979134637,5715.40768027155,0.118416949084243,0.110183259179374,1,1,0,1,20594.697906911,23644.5916635869,2048.55938915667
"incLinearProdCap_highRicSig","ref","linear",1,"fixedER",4,0.125,31976.1048999158,0.561392101699093,31504.707884897,0.542396516641293,36512.7729010955,0.54582152792086,38626.1589307424,0.501911110199478,38626.3621639001,0.510252216115057,38974.451359367,0.525933202158845,52889.7554072353,4966.26502212465,0.704764194371264,1.41891430919263,4966.26502712465,0.704764193756873,1.41891431042959,7803.84751778162,0.134756708846171,0.12518668210858,1,1,0,1,23792.9105782001,26411.0020457466,2831.15422105027
"incLinearProdCap_highRicSig","ref","linear",1,"fixedER",5,0.125,32579.2741763437,0.518304795259617,33253.1067762458,0.569355866363405,37735.9472644622,0.50070893790795,34322.1790656413,0.545711285688776,32624.2774937603,0.599544627659787,38238.8441015341,0.547992786029192,60310.5813614359,3853.51002756391,0.625494255918611,1.59873570466508,3853.51003256391,0.625494255165405,1.59873570659024,3926.67767627381,0.0952623234606976,0.107288605610033,1,1,0,1,22092.3176066387,24367.4935294778,2275.17592283907
"incLinearProdCap_highRicSig","ref","linear",1,"fixedER",6,0.125,32874.797488562,0.585310006531241,34570.0355519066,0.65827688029329,38223.7786619734,0.588110583740389,41925.6018419548,0.474320962366996,43875.5967541613,0.512555269868418,40776.0689289442,0.646719615447574,41967.660361717,3760.42692310702,0.820325335783371,1.21902854438239,3760.42692810702,0.820325335014501,1.21902854552496,6425.52744649538,0.126572850719468,0.120488679309159,0.8,0.8,0,1,17709.4374827018,21781.2803018045,3005.83814751283
"incLinearProdCap_highRicSig","ref","linear",1,"fixedER",7,0.125,30902.9369354065,0.556283619293333,32313.8857224256,0.566435920000634,34476.4629940794,0.546644335733141,37986.1098344166,0.509504936917595,35131.806421593,0.550300014733591,35895.0292897738,0.556859033021511,53917.6549844733,3665.85406799372,0.710945391555406,1.4065777932848,3665.85407299372,0.710945390767153,1.40657779484433,7674.18959177,0.112085703904259,0.112533748687139,1,1,0,1,20190.4511705133,22778.1783718479,2856.92822540133
"incLinearProdCap_highRicSig","ref","linear",1,"fixedER",8,0.125,32535.3541602825,0.484149364371136,32448.1304041876,0.527411006486008,36587.5591219609,0.490170251822758,42073.0377961449,0.469072770919987,40336.3360061712,0.492372243840208,37612.5731055515,0.519994451597781,49691.7564808865,5084.08270079638,0.724110057598562,1.38100553846248,5084.08270579638,0.724110057007623,1.38100553958951,8435.76011162661,0.130924600654783,0.133620209662055,0.8,0.8,0,1,15713.3098933782,19674.7607453719,2020.18930763329
"incLinearProdCap_highRicSig","ref","linear",1,"fixedER",9,0.125,34155.650266736,0.608543814108883,32178.9149453717,0.642865367439001,37602.3411009741,0.632345327903797,40588.5326054458,0.508708094734624,36645.0721053972,0.543645515613791,37288.5757692225,0.658869028514499,54763.9273261679,3996.95527440795,0.962196378169095,1.03928888394159,3996.95527940795,0.962196377251842,1.03928888493234,7339.80502248404,0.115076567494132,0.124971851136725,0.8,0.8,0,1,16044.8240069182,19390.3406154278,1639.79142444601
"incLinearProdCap_highRicSig","ref","linear",1,"fixedER",10,0.125,33524.799411504,0.613186230933975,35253.7188900112,0.603459282044644,37155.0887349636,0.599650196048531,42355.8015788577,0.463469724613597,42133.487754735,0.444231601365029,40704.1932304814,0.589941916437397,56634.040705937,3455.72512669645,0.664445032165721,1.50501539117624,3455.72513169645,0.664445031384527,1.5050153929457,5728.27272232049,0.104058136226377,0.107113738861361,1,1,0,1,16573.7576340677,20112.1963602474,1612.07627648594
