stock.id,species,stock,region,sub.region,return.yr,catch,escapement,total.returns,harvest.rate
321,Chum,Area 2E,BC North,BC North,1996,"122,285","349,697","471,982",0.26
321,Chum,Area 2E,BC North,BC North,1997,"50,406","245,866","296,272",0.17
321,Chum,Area 2E,BC North,BC North,1998,"90,961","352,167","443,128",0.21
321,Chum,Area 2E,BC North,BC North,1999,"94,244","350,222","444,466",0.21
321,Chum,Area 2E,BC North,BC North,2000,"74,463","259,557","334,020",0.22
321,Chum,Area 2E,BC North,BC North,2001,265,"276,365","276,630",0
321,Chum,Area 2E,BC North,BC North,2002,"6,272","163,553","169,825",0.04
321,Chum,Area 2E,BC North,BC North,2003,"5,942","205,475","211,417",0.03
321,Chum,Area 2E,BC North,BC North,2004,0,"240,097","240,097",0
321,Chum,Area 2E,BC North,BC North,2005,0,"207,700","207,700",0
321,Chum,Area 2E,BC North,BC North,2006,4,"189,573","189,577",0
321,Chum,Area 2E,BC North,BC North,2007,0,"37,554","37,554",0
321,Chum,Area 2E,BC North,BC North,2008,0,"184,362","184,362",0
321,Chum,Area 2E,BC North,BC North,2009,"6,038","260,287","266,325",0.02
321,Chum,Area 2E,BC North,BC North,2010,"4,133","103,103","107,236",0.04
322,Chum,Area 1,BC North,BC North,1980,"10,758","19,988","30,746",0.35
322,Chum,Area 1,BC North,BC North,1981,"16,682","39,351","56,033",0.3
322,Chum,Area 1,BC North,BC North,1982,"12,413","107,747","120,160",0.1
322,Chum,Area 1,BC North,BC North,1983,"2,637","53,171","55,808",0.05
322,Chum,Area 1,BC North,BC North,1984,"6,279","81,201","87,480",0.07
322,Chum,Area 1,BC North,BC North,1985,"55,241","97,441","152,682",0.36
322,Chum,Area 1,BC North,BC North,1986,"105,957","128,360","234,317",0.45
322,Chum,Area 1,BC North,BC North,1987,"6,853","78,390","85,243",0.08
322,Chum,Area 1,BC North,BC North,1988,"8,101","45,129","53,230",0.15
322,Chum,Area 1,BC North,BC North,1989,"5,398","29,278","34,676",0.16
322,Chum,Area 1,BC North,BC North,1990,"8,692","7,296","15,988",0.54
322,Chum,Area 1,BC North,BC North,1991,"2,956","1,897","4,853",0.61
322,Chum,Area 1,BC North,BC North,1992,"9,107","9,544","18,651",0.49
322,Chum,Area 1,BC North,BC North,1993,"23,894","76,468","100,362",0.24
322,Chum,Area 1,BC North,BC North,1994,"13,960","48,630","62,590",0.22
322,Chum,Area 1,BC North,BC North,1995,"23,918","30,041","53,959",0.44
322,Chum,Area 1,BC North,BC North,1996,955,"9,999","10,954",0.09
322,Chum,Area 1,BC North,BC North,1997,"47,094","48,609","95,703",0.49
322,Chum,Area 1,BC North,BC North,1998,"1,413","50,096","51,509",0.03
322,Chum,Area 1,BC North,BC North,1999,"1,149","51,662","52,811",0.02
322,Chum,Area 1,BC North,BC North,2000,262,"19,955","20,217",0.01
322,Chum,Area 1,BC North,BC North,2001,0,"6,179","6,179",0
322,Chum,Area 1,BC North,BC North,2002,16,"11,985","12,001",0
322,Chum,Area 1,BC North,BC North,2003,0,"53,422","53,422",0
322,Chum,Area 1,BC North,BC North,2004,0,"6,285","6,285",0
322,Chum,Area 1,BC North,BC North,2005,0,"3,637","3,637",0
322,Chum,Area 1,BC North,BC North,2006,170,"28,754","28,924",0.01
322,Chum,Area 1,BC North,BC North,2007,0,"24,402","24,402",0
322,Chum,Area 1,BC North,BC North,2008,0,"28,025","28,025",0
322,Chum,Area 1,BC North,BC North,2009,"51,704","55,811","107,515",0.48
322,Chum,Area 1,BC North,BC North,2010,0,"9,342","9,342",0
323,Chum,Kadashan,SEAK,SEAK,1969,"29,124","15,449","44,573",0.65
323,Chum,Kadashan,SEAK,SEAK,1970,"68,803","32,183","100,986",0.68
323,Chum,Kadashan,SEAK,SEAK,1971,"20,527","64,928","85,455",0.24
323,Chum,Kadashan,SEAK,SEAK,1972,"160,515","45,893","206,408",0.78
323,Chum,Kadashan,SEAK,SEAK,1973,"5,826","35,340","41,166",0.14
323,Chum,Kadashan,SEAK,SEAK,1974,"6,664","26,978","33,642",0.2
323,Chum,Kadashan,SEAK,SEAK,1975,0,"5,548","5,548",0
323,Chum,Kadashan,SEAK,SEAK,1976,0,"13,693","13,693",0
323,Chum,Kadashan,SEAK,SEAK,1977,0,"19,586","19,586",0
323,Chum,Kadashan,SEAK,SEAK,1978,"11,118","9,248","20,366",0.55
323,Chum,Kadashan,SEAK,SEAK,1979,"4,100","10,516","14,616",0.28
323,Chum,Kadashan,SEAK,SEAK,1980,"13,471","37,034","50,505",0.27
323,Chum,Kadashan,SEAK,SEAK,1981,"9,480","16,648","26,128",0.36
323,Chum,Kadashan,SEAK,SEAK,1982,"47,879","14,150","62,029",0.77
323,Chum,Kadashan,SEAK,SEAK,1983,"52,257","36,059","88,316",0.59
323,Chum,Kadashan,SEAK,SEAK,1984,"135,744","52,539","188,283",0.72
323,Chum,Kadashan,SEAK,SEAK,1985,"90,597","36,158","126,755",0.71
323,Chum,Kadashan,SEAK,SEAK,1986,"2,766","21,759","24,525",0.11
323,Chum,Kadashan,SEAK,SEAK,1987,"9,993","30,321","40,314",0.25
323,Chum,Kadashan,SEAK,SEAK,1988,"130,112","83,993","214,105",0.61
324,Chum,Chilkat,SEAK,SEAK,1990,,"275,000",,
324,Chum,Chilkat,SEAK,SEAK,1991,,,,
324,Chum,Chilkat,SEAK,SEAK,1992,,,,
324,Chum,Chilkat,SEAK,SEAK,1993,,,,
324,Chum,Chilkat,SEAK,SEAK,1994,"116,599","29,289","145,888",0.8
324,Chum,Chilkat,SEAK,SEAK,1995,"69,201","71,416","140,617",0.49
324,Chum,Chilkat,SEAK,SEAK,1996,"56,437","65,158","121,595",0.46
324,Chum,Chilkat,SEAK,SEAK,1997,"20,850","84,577","105,427",0.2
324,Chum,Chilkat,SEAK,SEAK,1998,"19,239","125,478","144,717",0.13
324,Chum,Chilkat,SEAK,SEAK,1999,"50,576","274,116","324,692",0.16
324,Chum,Chilkat,SEAK,SEAK,2000,"59,365","242,182","301,547",0.2
324,Chum,Chilkat,SEAK,SEAK,2001,"68,898","301,921","370,819",0.19
324,Chum,Chilkat,SEAK,SEAK,2002,"27,134","206,000","233,134",0.12
324,Chum,Chilkat,SEAK,SEAK,2003,"36,640","166,000","202,640",0.18
324,Chum,Chilkat,SEAK,SEAK,2004,"52,755","310,000","362,755",0.15
324,Chum,Chilkat,SEAK,SEAK,2005,"71,020","202,000","273,020",0.26
324,Chum,Chilkat,SEAK,SEAK,2006,"57,363","681,451","738,814",0.08
324,Chum,Chilkat,SEAK,SEAK,2007,"68,056","320,436","388,492",0.18
324,Chum,Chilkat,SEAK,SEAK,2008,"80,875","436,753","517,628",0.16
324,Chum,Chilkat,SEAK,SEAK,2009,"61,589","325,726","387,315",0.16
324,Chum,Chilkat,SEAK,SEAK,2010,"69,362","88,318","157,680",0.44
324,Chum,Chilkat,SEAK,SEAK,2011,"64,514","355,918","420,432",0.15
325,Chum,East Alsek,Yakutat,Yakutat,1960,266,"2,000","2,266",0.12
325,Chum,East Alsek,Yakutat,Yakutat,1961,"11,038","13,700","24,738",0.45
325,Chum,East Alsek,Yakutat,Yakutat,1962,616,"32,500","33,116",0.02
325,Chum,East Alsek,Yakutat,Yakutat,1963,"10,294",,,
325,Chum,East Alsek,Yakutat,Yakutat,1964,"1,481","25,000","26,481",0.06
325,Chum,East Alsek,Yakutat,Yakutat,1965,"4,094","8,000","12,094",0.34
325,Chum,East Alsek,Yakutat,Yakutat,1966,"3,396","8,000","11,396",0.3
325,Chum,East Alsek,Yakutat,Yakutat,1967,"4,471","11,000","15,471",0.29
325,Chum,East Alsek,Yakutat,Yakutat,1968,"13,896",,,
325,Chum,East Alsek,Yakutat,Yakutat,1969,"14,935","10,000","24,935",0.6
325,Chum,East Alsek,Yakutat,Yakutat,1970,"7,115",,,
325,Chum,East Alsek,Yakutat,Yakutat,1971,"5,019",,,
325,Chum,East Alsek,Yakutat,Yakutat,1972,"8,318","8,000","16,318",0.51
325,Chum,East Alsek,Yakutat,Yakutat,1973,"8,995","10,000","18,995",0.47
325,Chum,East Alsek,Yakutat,Yakutat,1974,"4,238","5,000","9,238",0.46
325,Chum,East Alsek,Yakutat,Yakutat,1975,"3,765","2,000","5,765",0.65
325,Chum,East Alsek,Yakutat,Yakutat,1976,"7,749","20,000","27,749",0.28
325,Chum,East Alsek,Yakutat,Yakutat,1977,"9,059","20,000","29,059",0.31
325,Chum,East Alsek,Yakutat,Yakutat,1978,"7,049","8,000","15,049",0.47
325,Chum,East Alsek,Yakutat,Yakutat,1979,"7,853","3,000","10,853",0.72
325,Chum,East Alsek,Yakutat,Yakutat,1980,"20,214","40,000","60,214",0.34
325,Chum,East Alsek,Yakutat,Yakutat,1981,"10,833","10,000","20,833",0.52
325,Chum,East Alsek,Yakutat,Yakutat,1982,"6,367","3,000","9,367",0.68
325,Chum,East Alsek,Yakutat,Yakutat,1983,"11,302","10,000","21,302",0.53
325,Chum,East Alsek,Yakutat,Yakutat,1984,"32,320","15,000","47,320",0.68
325,Chum,East Alsek,Yakutat,Yakutat,1985,"13,188","7,000","20,188",0.65
325,Chum,East Alsek,Yakutat,Yakutat,1986,"18,030","20,000","38,030",0.47
325,Chum,East Alsek,Yakutat,Yakutat,1987,"14,689",600,"15,289",0.96
325,Chum,East Alsek,Yakutat,Yakutat,1988,"29,556","5,000","34,556",0.86
325,Chum,East Alsek,Yakutat,Yakutat,1989,"16,475","7,000","23,475",0.7
325,Chum,East Alsek,Yakutat,Yakutat,1990,"6,271","3,000","9,271",0.68
325,Chum,East Alsek,Yakutat,Yakutat,1991,"3,238","3,000","6,238",0.52
326,Chum,PWS,PWS,PWS,1965,"201,415","195,644","397,059",0.51
326,Chum,PWS,PWS,PWS,1966,"426,722","142,560","569,282",0.75
326,Chum,PWS,PWS,PWS,1967,"274,454","127,210","401,664",0.68
326,Chum,PWS,PWS,PWS,1968,"341,767","74,570","416,337",0.82
326,Chum,PWS,PWS,PWS,1969,"321,221","91,540","412,761",0.78
326,Chum,PWS,PWS,PWS,1970,"231,521","61,550","293,071",0.79
326,Chum,PWS,PWS,PWS,1971,"579,552","109,770","689,322",0.84
326,Chum,PWS,PWS,PWS,1972,"46,088","269,190","315,278",0.15
326,Chum,PWS,PWS,PWS,1973,"740,017","491,270","1,231,287",0.6
326,Chum,PWS,PWS,PWS,1974,"89,210","166,900","256,110",0.35
326,Chum,PWS,PWS,PWS,1975,"101,276","47,290","148,566",0.68
326,Chum,PWS,PWS,PWS,1976,"370,657","73,500","444,157",0.83
326,Chum,PWS,PWS,PWS,1977,"572,693","166,205","738,898",0.78
326,Chum,PWS,PWS,PWS,1978,"489,771","156,230","646,001",0.76
326,Chum,PWS,PWS,PWS,1979,"349,599","84,825","434,424",0.8
326,Chum,PWS,PWS,PWS,1980,"482,214","72,113","554,327",0.87
326,Chum,PWS,PWS,PWS,1981,"1,888,731","128,737","2,017,468",0.94
326,Chum,PWS,PWS,PWS,1982,"1,337,003","261,755","1,598,758",0.84
326,Chum,PWS,PWS,PWS,1983,"1,049,039","285,575","1,334,614",0.79
326,Chum,PWS,PWS,PWS,1984,"1,262,779","168,742","1,431,521",0.88
326,Chum,PWS,PWS,PWS,1985,"1,293,705","89,611","1,383,316",0.94
326,Chum,PWS,PWS,PWS,1986,"1,684,743","227,538","1,912,281",0.88
326,Chum,PWS,PWS,PWS,1987,"1,951,110","312,902","2,264,012",0.86
326,Chum,PWS,PWS,PWS,1988,"1,809,375","484,980","2,294,355",0.79
326,Chum,PWS,PWS,PWS,1989,"642,361","239,659","882,020",0.73
326,Chum,PWS,PWS,PWS,1990,"940,562","301,660","1,242,222",0.76
326,Chum,PWS,PWS,PWS,1991,"338,404","112,928","451,332",0.75
326,Chum,PWS,PWS,PWS,1992,"274,092","85,506","359,598",0.76
326,Chum,PWS,PWS,PWS,1993,"706,082","114,718","820,800",0.86
326,Chum,PWS,PWS,PWS,1994,"671,844","97,968","769,812",0.87
326,Chum,PWS,PWS,PWS,1995,"524,821","147,483","672,304",0.78
326,Chum,PWS,PWS,PWS,1996,"1,036,876","292,331","1,329,207",0.78
326,Chum,PWS,PWS,PWS,1997,"1,415,946","172,137","1,588,083",0.89
326,Chum,PWS,PWS,PWS,1998,"752,724","209,806","962,530",0.78
326,Chum,PWS,PWS,PWS,1999,"2,183,344","336,499","2,519,843",0.87
326,Chum,PWS,PWS,PWS,2000,"3,433,587","363,173","3,796,760",0.9
326,Chum,PWS,PWS,PWS,2001,"2,162,064","347,738","2,509,802",0.86
326,Chum,PWS,PWS,PWS,2002,"3,792,561","257,717","4,050,278",0.94
326,Chum,PWS,PWS,PWS,2003,"2,241,875","413,580","2,655,455",0.84
326,Chum,PWS,PWS,PWS,2004,"1,473,272","219,669","1,692,941",0.87
326,Chum,PWS,PWS,PWS,2005,"1,461,146","196,465","1,657,611",0.88
326,Chum,PWS,PWS,PWS,2006,"1,356,997","248,566","1,605,563",0.85
326,Chum,PWS,PWS,PWS,2007,"2,479,210","279,660","2,758,870",0.9
326,Chum,PWS,PWS,PWS,2008,"4,434,789","211,038","4,645,827",0.95
326,Chum,PWS,PWS,PWS,2009,"2,610,779","236,815","2,847,594",0.92
326,Chum,PWS,PWS,PWS,2010,"3,568,068","320,292","3,888,360",0.92
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1971,"26,327","23,000","49,327",0.53
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1972,"26,374","16,600","42,974",0.61
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1973,"35,584","42,000","77,584",0.46
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1974,"4,554","25,200","29,754",0.15
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1975,"4,868","26,000","30,868",0.16
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1976,"48,848","83,500","132,348",0.37
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1977,"65,659","61,700","127,359",0.52
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1978,"48,669","135,600","184,269",0.26
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1979,"28,711","64,500","93,211",0.31
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1980,"35,921","67,500","103,421",0.35
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1981,"73,501","85,000","158,501",0.46
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1982,"108,946","106,800","215,746",0.5
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1983,"142,901","131,500","274,401",0.52
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1984,"70,595","83,300","153,895",0.46
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1985,"8,139","33,000","41,139",0.2
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1986,"61,670","91,900","153,570",0.4
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1987,"110,565","102,000","212,565",0.52
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1988,"220,579","118,900","339,479",0.65
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1989,"7,809","104,200","112,009",0.07
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1990,"3,597","38,900","42,497",0.08
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1991,"7,849","50,400","58,249",0.13
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1992,"20,051","50,500","70,551",0.28
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1993,600,"66,500","67,100",0.01
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1994,14,"65,400","65,414",0
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1995,"10,300","70,200","80,500",0.13
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1996,,"78,000",,
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1997,3,"63,500","63,503",0
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1998,20,"75,200","75,220",0
327,Chum,Kamishak,Cook Inlet,Cook Inlet,1999,23,"100,600","100,623",0
327,Chum,Kamishak,Cook Inlet,Cook Inlet,2000,"66,069","193,800","259,869",0.25
327,Chum,Kamishak,Cook Inlet,Cook Inlet,2001,"84,766","169,700","254,466",0.33
327,Chum,Kamishak,Cook Inlet,Cook Inlet,2002,"34,604","142,800","177,404",0.2
327,Chum,Kamishak,Cook Inlet,Cook Inlet,2003,,"196,900",,
327,Chum,Kamishak,Cook Inlet,Cook Inlet,2004,"177,395","184,600","361,995",0.49
327,Chum,Kamishak,Cook Inlet,Cook Inlet,2005,"83,943","123,000","206,943",0.41
327,Chum,Kamishak,Cook Inlet,Cook Inlet,2006,"56,494","180,800","237,294",0.24
327,Chum,Kamishak,Cook Inlet,Cook Inlet,2007,37,"85,800","85,837",0
327,Chum,Kamishak,Cook Inlet,Cook Inlet,2008,"73,209","91,200","164,409",0.45
327,Chum,Kamishak,Cook Inlet,Cook Inlet,2009,"36,574","111,200","147,774",0.25
327,Chum,Kamishak,Cook Inlet,Cook Inlet,2010,"70,782","82,000","152,782",0.46
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1970,"137,408","19,500","156,908",0.88
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1971,"118,995","18,500","137,495",0.87
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1972,"43,466","14,000","57,466",0.76
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1973,"76,286","19,000","95,286",0.8
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1974,"11,924","7,400","19,324",0.62
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1975,"11,348","41,400","52,748",0.22
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1976,412,"17,500","17,912",0.02
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1977,"70,167","33,400","103,567",0.68
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1978,"19,224","41,500","60,724",0.32
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1979,"180,558","64,200","244,758",0.74
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1980,"32,246","42,200","74,446",0.43
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1981,"238,393","47,100","285,493",0.84
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1982,"63,075","21,700","84,775",0.74
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1983,"27,203","49,800","77,003",0.35
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1984,"3,077","40,800","43,877",0.07
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1985,"11,844","17,500","29,344",0.4
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1986,"11,701","14,800","26,501",0.44
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1987,"28,663","21,300","49,963",0.57
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1988,"71,202","25,700","96,902",0.73
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1989,43,"11,100","11,143",0
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1990,614,"5,200","5,814",0.11
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1991,"14,337","27,500","41,837",0.34
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1992,181,"14,600","14,781",0.01
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1993,970,"11,600","12,570",0.08
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1994,32,"25,200","25,232",0
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1995,474,"20,300","20,774",0.02
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1996,3,"17,900","17,903",0
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1997,"1,575","21,200","22,775",0.07
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1998,611,"15,700","16,311",0.04
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,1999,"2,062","43,300","45,362",0.05
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,2000,302,"39,600","39,902",0.01
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,2001,408,"17,200","17,608",0.02
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,2002,"3,810","42,700","46,510",0.08
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,2003,137,"40,100","40,237",0
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,2004,"27,911","44,200","72,111",0.39
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,2005,"12,524","34,600","47,124",0.27
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,2006,"12,883","24,800","37,683",0.34
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,2007,49,"12,400","12,449",0
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,2008,"100,819","35,000","135,819",0.74
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,2009,"35,126","21,800","56,926",0.62
328,Chum,Outer CIn,Cook Inlet,Cook Inlet,2010,"22,463","20,100","42,563",0.53
329,Chum,S CIn,Cook Inlet,Cook Inlet,1970,"7,873",900,"8,773",0.9
329,Chum,S CIn,Cook Inlet,Cook Inlet,1971,"2,857","1,000","3,857",0.74
329,Chum,S CIn,Cook Inlet,Cook Inlet,1972,"4,936","1,500","6,436",0.77
329,Chum,S CIn,Cook Inlet,Cook Inlet,1973,"3,588","2,000","5,588",0.64
329,Chum,S CIn,Cook Inlet,Cook Inlet,1974,"2,725",500,"3,225",0.84
329,Chum,S CIn,Cook Inlet,Cook Inlet,1975,"5,428","3,000","8,428",0.64
329,Chum,S CIn,Cook Inlet,Cook Inlet,1976,"1,517",400,"1,917",0.79
329,Chum,S CIn,Cook Inlet,Cook Inlet,1977,"6,734","5,200","11,934",0.56
329,Chum,S CIn,Cook Inlet,Cook Inlet,1978,"5,525","4,800","10,325",0.54
329,Chum,S CIn,Cook Inlet,Cook Inlet,1979,"8,221","2,200","10,421",0.79
329,Chum,S CIn,Cook Inlet,Cook Inlet,1980,"4,605","1,100","5,705",0.81
329,Chum,S CIn,Cook Inlet,Cook Inlet,1981,"20,920","4,800","25,720",0.81
329,Chum,S CIn,Cook Inlet,Cook Inlet,1982,"18,466","2,500","20,966",0.88
329,Chum,S CIn,Cook Inlet,Cook Inlet,1983,"14,281","1,900","16,181",0.88
329,Chum,S CIn,Cook Inlet,Cook Inlet,1984,"9,598","2,100","11,698",0.82
329,Chum,S CIn,Cook Inlet,Cook Inlet,1985,"5,509",500,"6,009",0.92
329,Chum,S CIn,Cook Inlet,Cook Inlet,1986,"5,560",600,"6,160",0.9
329,Chum,S CIn,Cook Inlet,Cook Inlet,1987,"5,030","1,500","6,530",0.77
329,Chum,S CIn,Cook Inlet,Cook Inlet,1988,"7,742","3,000","10,742",0.72
329,Chum,S CIn,Cook Inlet,Cook Inlet,1989,"3,141","1,300","4,441",0.71
329,Chum,S CIn,Cook Inlet,Cook Inlet,1990,"2,433","2,600","5,033",0.48
329,Chum,S CIn,Cook Inlet,Cook Inlet,1991,"1,934","1,100","3,034",0.64
329,Chum,S CIn,Cook Inlet,Cook Inlet,1992,"1,880","1,400","3,280",0.57
329,Chum,S CIn,Cook Inlet,Cook Inlet,1993,"2,788","2,500","5,288",0.53
329,Chum,S CIn,Cook Inlet,Cook Inlet,1994,"2,630","5,200","7,830",0.34
329,Chum,S CIn,Cook Inlet,Cook Inlet,1995,"4,530","3,800","8,330",0.54
329,Chum,S CIn,Cook Inlet,Cook Inlet,1996,"3,511","3,700","7,211",0.49
329,Chum,S CIn,Cook Inlet,Cook Inlet,1997,"4,258","4,100","8,358",0.51
329,Chum,S CIn,Cook Inlet,Cook Inlet,1998,"3,955","5,100","9,055",0.44
329,Chum,S CIn,Cook Inlet,Cook Inlet,1999,"4,624","6,600","11,224",0.41
329,Chum,S CIn,Cook Inlet,Cook Inlet,2000,"5,339","11,400","16,739",0.32
329,Chum,S CIn,Cook Inlet,Cook Inlet,2001,"3,780","6,000","9,780",0.39
329,Chum,S CIn,Cook Inlet,Cook Inlet,2002,"4,803","5,300","10,103",0.48
329,Chum,S CIn,Cook Inlet,Cook Inlet,2003,"5,730","2,900","8,630",0.66
329,Chum,S CIn,Cook Inlet,Cook Inlet,2004,"1,372","1,200","2,572",0.53
329,Chum,S CIn,Cook Inlet,Cook Inlet,2005,"1,748",700,"2,448",0.71
329,Chum,S CIn,Cook Inlet,Cook Inlet,2006,"2,182","2,200","4,382",0.5
329,Chum,S CIn,Cook Inlet,Cook Inlet,2007,"1,564","1,900","3,464",0.45
329,Chum,S CIn,Cook Inlet,Cook Inlet,2008,"1,460","1,800","3,260",0.45
329,Chum,S CIn,Cook Inlet,Cook Inlet,2009,"2,274","1,000","3,274",0.69
329,Chum,S CIn,Cook Inlet,Cook Inlet,2010,"1,503","1,400","2,903",0.52
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1971,"65,563","5,000","70,563",0.93
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1972,"47,898",,,
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1973,"52,829","8,450","61,279",0.86
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1974,"15,520","1,800","17,320",0.9
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1975,"21,497","4,400","25,897",0.83
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1976,"30,244","16,900","47,144",0.64
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1977,"42,583","12,700","55,283",0.77
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1978,"25,789","6,950","32,739",0.79
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1979,"15,454","2,750","18,204",0.85
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1980,"27,037","6,100","33,137",0.82
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1981,"8,537","9,275","17,812",0.48
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1982,"16,770","18,100","34,870",0.48
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1983,"13,069","12,100","25,169",0.52
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1984,"18,581","8,350","26,931",0.69
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1985,"6,731","3,750","10,481",0.64
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1986,"17,987","9,925","27,912",0.64
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1987,"26,910","7,725","34,635",0.78
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1988,"24,398",,,
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1989,"8,068","2,850","10,918",0.74
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1990,"10,650","5,900","16,550",0.64
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1991,"14,943","8,240","23,183",0.64
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1992,"3,562","8,000","11,562",0.31
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1993,537,"1,272","1,809",0.3
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1994,"6,775","4,350","11,125",0.61
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1995,"11,095","3,950","15,045",0.74
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1996,140,"6,715","6,855",0.02
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1997,102,"9,190","9,292",0.01
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1998,550,"3,490","4,040",0.14
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,1999,121,"7,140","7,261",0.02
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,2000,0,"34,100","34,100",0
330,Chum,Upper CIn,Cook Inlet,Cook Inlet,2001,0,"18,220","18,220",0
