stock.id,species,stock,region,sub.region,return.yr,catch,escapement,total.returns,harvest.rate
209,Pink,BC South (no Fraser),BC South,BC South,1982,"194,200","545,824","740,024",0.26
209,Pink,BC South (no Fraser),BC South,BC South,1983,"1,236,000","1,578,116","2,814,116",0.44
209,Pink,BC South (no Fraser),BC South,BC South,1984,"239,474","358,582","598,056",0.4
209,Pink,BC South (no Fraser),BC South,BC South,1985,"1,026,100","942,297","1,968,397",0.52
209,Pink,BC South (no Fraser),BC South,BC South,1986,"572,473","1,358,698","1,931,171",0.3
209,Pink,BC South (no Fraser),BC South,BC South,1987,"477,000","470,566","947,566",0.5
209,Pink,BC South (no Fraser),BC South,BC South,1988,"994,477","1,874,016","2,868,493",0.35
209,Pink,BC South (no Fraser),BC South,BC South,1989,"1,178,000","448,840","1,626,840",0.72
209,Pink,BC South (no Fraser),BC South,BC South,1990,"4,053,564","3,465,219","7,518,783",0.54
209,Pink,BC South (no Fraser),BC South,BC South,1991,"389,766","419,862","809,628",0.48
209,Pink,BC South (no Fraser),BC South,BC South,1992,"1,222,029","2,375,842","3,597,871",0.34
209,Pink,BC South (no Fraser),BC South,BC South,1993,"718,747","668,427","1,387,174",0.52
209,Pink,BC South (no Fraser),BC South,BC South,1994,"240,856","1,263,668","1,504,524",0.16
209,Pink,BC South (no Fraser),BC South,BC South,1995,"155,659","305,978","461,637",0.34
209,Pink,BC South (no Fraser),BC South,BC South,1996,"78,195","2,476,033","2,554,228",0.03
209,Pink,BC South (no Fraser),BC South,BC South,1997,"202,304","436,875","639,179",0.32
209,Pink,BC South (no Fraser),BC South,BC South,1998,"126,041","2,193,380","2,319,421",0.05
209,Pink,BC South (no Fraser),BC South,BC South,1999,"1,400","827,921","829,321",0
209,Pink,BC South (no Fraser),BC South,BC South,2000,"1,457,500","5,021,355","6,478,855",0.22
209,Pink,BC South (no Fraser),BC South,BC South,2001,"384,190","2,166,806","2,550,996",0.15
209,Pink,BC South (no Fraser),BC South,BC South,2002,"149,752","891,317","1,041,069",0.14
209,Pink,BC South (no Fraser),BC South,BC South,2003,"258,908","503,333","762,241",0.34
209,Pink,BC South (no Fraser),BC South,BC South,2004,"113,799","1,466,179","1,579,978",0.07
209,Pink,BC South (no Fraser),BC South,BC South,2005,"78,759","747,203","825,962",0.1
209,Pink,BC South (no Fraser),BC South,BC South,2006,"60,416","586,250","646,666",0.09
209,Pink,BC South (no Fraser),BC South,BC South,2007,"16,914","784,977","801,891",0.02
209,Pink,BC South (no Fraser),BC South,BC South,2008,"17,291","537,051","554,342",0.03
209,Pink,BC South (no Fraser),BC South,BC South,2009,"566,092","2,540,321","3,106,413",0.18
209,Pink,BC South (no Fraser),BC South,BC South,2010,"207,050","1,202,335","1,409,385",0.15
210,Pink,Area 10,BC Central,BC Central,1980,"2,299","3,110","5,409",0.43
210,Pink,Area 10,BC Central,BC Central,1981,"52,312","101,868","154,180",0.34
210,Pink,Area 10,BC Central,BC Central,1982,"4,097","13,995","18,092",0.23
210,Pink,Area 10,BC Central,BC Central,1983,"17,986","70,524","88,510",0.2
210,Pink,Area 10,BC Central,BC Central,1984,"4,691","5,442","10,133",0.46
210,Pink,Area 10,BC Central,BC Central,1985,"26,129","54,852","80,981",0.32
210,Pink,Area 10,BC Central,BC Central,1986,"39,241","41,207","80,448",0.49
210,Pink,Area 10,BC Central,BC Central,1987,"22,519","28,210","50,729",0.44
210,Pink,Area 10,BC Central,BC Central,1988,"62,897","27,990","90,887",0.69
210,Pink,Area 10,BC Central,BC Central,1989,"10,128","39,180","49,308",0.21
210,Pink,Area 10,BC Central,BC Central,1990,"161,433","62,200","223,633",0.72
210,Pink,Area 10,BC Central,BC Central,1991,"10,885","23,508","34,393",0.32
210,Pink,Area 10,BC Central,BC Central,1992,"74,195","3,110","77,305",0.96
210,Pink,Area 10,BC Central,BC Central,1993,"12,865","15,672","28,537",0.45
210,Pink,Area 10,BC Central,BC Central,1994,"11,154","3,110","14,264",0.78
210,Pink,Area 10,BC Central,BC Central,1995,"1,630","40,747","42,377",0.04
210,Pink,Area 10,BC Central,BC Central,1996,737,"9,796","10,533",0.07
210,Pink,Area 10,BC Central,BC Central,1997,"4,719","2,194","6,913",0.68
210,Pink,Area 10,BC Central,BC Central,1998,0,933,933,0
210,Pink,Area 10,BC Central,BC Central,1999,,,,
210,Pink,Area 10,BC Central,BC Central,2000,0,"28,638","28,638",0
210,Pink,Area 10,BC Central,BC Central,2001,,,,
210,Pink,Area 10,BC Central,BC Central,2002,0,"155,499","155,499",0
210,Pink,Area 10,BC Central,BC Central,2003,0,"78,360","78,360",0
210,Pink,Area 10,BC Central,BC Central,2004,,,,
210,Pink,Area 10,BC Central,BC Central,2005,0,"7,883","7,883",0
210,Pink,Area 10,BC Central,BC Central,2006,0,544,544,0
210,Pink,Area 10,BC Central,BC Central,2007,0,"7,836","7,836",0
210,Pink,Area 10,BC Central,BC Central,2008,0,977,977,0
210,Pink,Area 10,BC Central,BC Central,2009,0,"14,888","14,888",0
211,Pink,Area 9,BC Central,BC Central,1980,"22,698","249,124","271,822",0.08
211,Pink,Area 9,BC Central,BC Central,1981,"123,146","256,519","379,665",0.32
211,Pink,Area 9,BC Central,BC Central,1982,"2,830","196,255","199,085",0.01
211,Pink,Area 9,BC Central,BC Central,1983,"20,540","201,633","222,173",0.09
211,Pink,Area 9,BC Central,BC Central,1984,"82,732","174,691","257,423",0.32
211,Pink,Area 9,BC Central,BC Central,1985,"124,539","554,264","678,803",0.18
211,Pink,Area 9,BC Central,BC Central,1986,"153,366","399,918","553,284",0.28
211,Pink,Area 9,BC Central,BC Central,1987,"113,771","265,451","379,222",0.3
211,Pink,Area 9,BC Central,BC Central,1988,"224,596","461,354","685,950",0.33
211,Pink,Area 9,BC Central,BC Central,1989,"5,213","75,581","80,794",0.06
211,Pink,Area 9,BC Central,BC Central,1990,"177,180","420,643","597,823",0.3
211,Pink,Area 9,BC Central,BC Central,1991,"2,054","9,466","11,520",0.18
211,Pink,Area 9,BC Central,BC Central,1992,"199,254","269,256","468,510",0.43
211,Pink,Area 9,BC Central,BC Central,1993,"2,488","19,347","21,835",0.11
211,Pink,Area 9,BC Central,BC Central,1994,"19,840","123,603","143,443",0.14
211,Pink,Area 9,BC Central,BC Central,1995,"4,263","32,632","36,895",0.12
211,Pink,Area 9,BC Central,BC Central,1996,0,"538,590","538,590",0
211,Pink,Area 9,BC Central,BC Central,1997,1,"333,057","333,058",0
211,Pink,Area 9,BC Central,BC Central,1998,0,"257,548","257,548",0
211,Pink,Area 9,BC Central,BC Central,1999,0,"201,889","201,889",0
211,Pink,Area 9,BC Central,BC Central,2000,0,"475,828","475,828",0
211,Pink,Area 9,BC Central,BC Central,2001,0,"2,097,975","2,097,975",0
211,Pink,Area 9,BC Central,BC Central,2002,0,"1,299,772","1,299,772",0
211,Pink,Area 9,BC Central,BC Central,2003,0,"1,082,461","1,082,461",0
211,Pink,Area 9,BC Central,BC Central,2004,0,"226,773","226,773",0
211,Pink,Area 9,BC Central,BC Central,2005,0,"1,013,885","1,013,885",0
211,Pink,Area 9,BC Central,BC Central,2006,0,"64,865","64,865",0
211,Pink,Area 9,BC Central,BC Central,2007,0,"648,118","648,118",0
211,Pink,Area 9,BC Central,BC Central,2008,0,"27,459","27,459",0
211,Pink,Area 9,BC Central,BC Central,2009,0,"633,070","633,070",0
211,Pink,Area 9,BC Central,BC Central,2010,0,"13,654","13,654",0
212,Pink,Area 8,BC Central,BC Central,1980,"909,408","2,074,700","2,984,108",0.3
212,Pink,Area 8,BC Central,BC Central,1981,"1,658,999","1,330,042","2,989,041",0.56
212,Pink,Area 8,BC Central,BC Central,1982,"40,462","380,193","420,655",0.1
212,Pink,Area 8,BC Central,BC Central,1983,"811,378","2,659,321","3,470,699",0.23
212,Pink,Area 8,BC Central,BC Central,1984,"174,604","1,665,639","1,840,243",0.09
212,Pink,Area 8,BC Central,BC Central,1985,"1,248,817","5,242,503","6,491,320",0.19
212,Pink,Area 8,BC Central,BC Central,1986,"3,431,948","6,001,800","9,433,748",0.36
212,Pink,Area 8,BC Central,BC Central,1987,"412,188","714,359","1,126,547",0.37
212,Pink,Area 8,BC Central,BC Central,1988,"8,713,572","4,082,077","12,795,649",0.68
212,Pink,Area 8,BC Central,BC Central,1989,"161,443","975,014","1,136,457",0.14
212,Pink,Area 8,BC Central,BC Central,1990,"3,652,546","3,885,092","7,537,638",0.48
212,Pink,Area 8,BC Central,BC Central,1991,"115,566","4,384,679","4,500,245",0.03
212,Pink,Area 8,BC Central,BC Central,1992,"2,710,927","6,223,585","8,934,512",0.3
212,Pink,Area 8,BC Central,BC Central,1993,"257,896","2,155,793","2,413,689",0.11
212,Pink,Area 8,BC Central,BC Central,1994,"562,902","647,929","1,210,831",0.46
212,Pink,Area 8,BC Central,BC Central,1995,"237,292","1,167,254","1,404,546",0.17
212,Pink,Area 8,BC Central,BC Central,1996,"402,698","3,261,740","3,664,438",0.11
212,Pink,Area 8,BC Central,BC Central,1997,"427,111","2,666,749","3,093,860",0.14
212,Pink,Area 8,BC Central,BC Central,1998,"520,935","1,133,301","1,654,236",0.31
212,Pink,Area 8,BC Central,BC Central,1999,"125,302","1,722,402","1,847,704",0.07
212,Pink,Area 8,BC Central,BC Central,2000,"67,343","2,548,076","2,615,419",0.03
212,Pink,Area 8,BC Central,BC Central,2001,"804,893","3,681,637","4,486,530",0.18
212,Pink,Area 8,BC Central,BC Central,2002,"1,033,271","3,177,073","4,210,344",0.25
212,Pink,Area 8,BC Central,BC Central,2003,"533,173","1,704,250","2,237,423",0.24
212,Pink,Area 8,BC Central,BC Central,2004,"328,452","1,179,982","1,508,434",0.22
212,Pink,Area 8,BC Central,BC Central,2005,"468,578","1,594,070","2,062,648",0.23
212,Pink,Area 8,BC Central,BC Central,2006,"62,571","435,444","498,015",0.13
212,Pink,Area 8,BC Central,BC Central,2007,"229,630","1,226,283","1,455,913",0.16
212,Pink,Area 8,BC Central,BC Central,2008,"5,649","658,273","663,922",0.01
212,Pink,Area 8,BC Central,BC Central,2009,"89,048","1,961,342","2,050,390",0.04
212,Pink,Area 8,BC Central,BC Central,2010,"1,160","337,932","339,092",0
213,Pink,Area 7,BC Central,BC Central,1980,"467,678","298,605","766,283",0.61
213,Pink,Area 7,BC Central,BC Central,1981,"980,709","457,300","1,438,009",0.68
213,Pink,Area 7,BC Central,BC Central,1982,"177,917","223,752","401,669",0.44
213,Pink,Area 7,BC Central,BC Central,1983,"82,322","428,705","511,027",0.16
213,Pink,Area 7,BC Central,BC Central,1984,"131,544","248,008","379,552",0.35
213,Pink,Area 7,BC Central,BC Central,1985,"918,449","511,671","1,430,120",0.64
213,Pink,Area 7,BC Central,BC Central,1986,"716,912","281,224","998,136",0.72
213,Pink,Area 7,BC Central,BC Central,1987,"227,968","134,444","362,412",0.63
213,Pink,Area 7,BC Central,BC Central,1988,"421,007","401,367","822,374",0.51
213,Pink,Area 7,BC Central,BC Central,1989,"38,174","473,344","511,518",0.07
213,Pink,Area 7,BC Central,BC Central,1990,"383,364","548,637","932,001",0.41
213,Pink,Area 7,BC Central,BC Central,1991,"157,687","374,654","532,341",0.3
213,Pink,Area 7,BC Central,BC Central,1992,"64,949","393,342","458,291",0.14
213,Pink,Area 7,BC Central,BC Central,1993,"19,319","427,300","446,619",0.04
213,Pink,Area 7,BC Central,BC Central,1994,"12,157","358,046","370,203",0.03
213,Pink,Area 7,BC Central,BC Central,1995,"38,235","264,842","303,077",0.13
213,Pink,Area 7,BC Central,BC Central,1996,"20,431","388,750","409,181",0.05
213,Pink,Area 7,BC Central,BC Central,1997,"27,651","330,926","358,577",0.08
213,Pink,Area 7,BC Central,BC Central,1998,"7,414","279,999","287,413",0.03
213,Pink,Area 7,BC Central,BC Central,1999,"50,174","289,834","340,008",0.15
213,Pink,Area 7,BC Central,BC Central,2000,"2,442","326,505","328,947",0.01
213,Pink,Area 7,BC Central,BC Central,2001,"244,697","820,377","1,065,074",0.23
213,Pink,Area 7,BC Central,BC Central,2002,"95,528","591,202","686,730",0.14
213,Pink,Area 7,BC Central,BC Central,2003,"36,797","660,513","697,310",0.05
213,Pink,Area 7,BC Central,BC Central,2004,"122,155","411,876","534,031",0.23
213,Pink,Area 7,BC Central,BC Central,2005,"33,302","402,113","435,415",0.08
213,Pink,Area 7,BC Central,BC Central,2006,"4,383","67,051","71,434",0.06
213,Pink,Area 7,BC Central,BC Central,2007,"4,865","448,200","453,065",0.01
213,Pink,Area 7,BC Central,BC Central,2008,0,"108,987","108,987",0
213,Pink,Area 7,BC Central,BC Central,2009,"3,055","891,782","894,837",0
213,Pink,Area 7,BC Central,BC Central,2010,14,"102,268","102,282",0
214,Pink,Area 6,BC North,BC North,1980,"2,897,980","1,224,521","4,122,501",0.7
214,Pink,Area 6,BC North,BC North,1981,"1,274,790","629,079","1,903,869",0.67
214,Pink,Area 6,BC North,BC North,1982,"585,836","637,204","1,223,040",0.48
214,Pink,Area 6,BC North,BC North,1983,"3,587,990","841,521","4,429,511",0.81
214,Pink,Area 6,BC North,BC North,1984,"616,969","1,152,632","1,769,601",0.35
214,Pink,Area 6,BC North,BC North,1985,"1,522,252","1,755,719","3,277,971",0.46
214,Pink,Area 6,BC North,BC North,1986,"4,653,859","2,392,111","7,045,970",0.66
214,Pink,Area 6,BC North,BC North,1987,"943,233","1,024,572","1,967,805",0.48
214,Pink,Area 6,BC North,BC North,1988,"7,942,444","2,445,806","10,388,250",0.76
214,Pink,Area 6,BC North,BC North,1989,"54,352","958,053","1,012,405",0.05
214,Pink,Area 6,BC North,BC North,1990,"1,943,105","1,214,688","3,157,793",0.62
214,Pink,Area 6,BC North,BC North,1991,"535,835","872,189","1,408,024",0.38
214,Pink,Area 6,BC North,BC North,1992,"566,419","814,689","1,381,108",0.41
214,Pink,Area 6,BC North,BC North,1993,"10,505","431,279","441,784",0.02
214,Pink,Area 6,BC North,BC North,1994,"117,840","376,551","494,391",0.24
214,Pink,Area 6,BC North,BC North,1995,"35,947","1,042,237","1,078,184",0.03
214,Pink,Area 6,BC North,BC North,1996,"502,701","1,549,161","2,051,862",0.24
214,Pink,Area 6,BC North,BC North,1997,"134,858","514,692","649,550",0.21
214,Pink,Area 6,BC North,BC North,1998,"582,179","931,521","1,513,700",0.38
214,Pink,Area 6,BC North,BC North,1999,"18,236","1,149,434","1,167,670",0.02
214,Pink,Area 6,BC North,BC North,2000,"1,554,045","2,920,975","4,475,020",0.35
214,Pink,Area 6,BC North,BC North,2001,"1,662,845","2,722,140","4,384,985",0.38
214,Pink,Area 6,BC North,BC North,2002,"515,887","985,360","1,501,247",0.34
214,Pink,Area 6,BC North,BC North,2003,"4,412,003","3,041,512","7,453,515",0.59
214,Pink,Area 6,BC North,BC North,2004,"67,676","1,186,638","1,254,314",0.05
214,Pink,Area 6,BC North,BC North,2005,"3,905,105","2,591,534","6,496,639",0.6
214,Pink,Area 6,BC North,BC North,2006,"9,293","474,557","483,850",0.02
214,Pink,Area 6,BC North,BC North,2007,"1,697,599","2,501,153","4,198,752",0.4
214,Pink,Area 6,BC North,BC North,2008,731,"317,048","317,779",0
214,Pink,Area 6,BC North,BC North,2009,0,"4,426,751","4,426,751",0
214,Pink,Area 6,BC North,BC North,2010,"29,415","453,662","483,077",0.06
215,Pink,Area 5,BC North,BC North,1980,,,,
215,Pink,Area 5,BC North,BC North,1981,,,,
215,Pink,Area 5,BC North,BC North,1982,"66,154","154,174","220,328",0.3
215,Pink,Area 5,BC North,BC North,1983,"125,936","151,160","277,096",0.45
215,Pink,Area 5,BC North,BC North,1984,"197,960","314,744","512,704",0.39
215,Pink,Area 5,BC North,BC North,1985,"173,483","324,255","497,738",0.35
215,Pink,Area 5,BC North,BC North,1986,"256,192","419,977","676,169",0.38
215,Pink,Area 5,BC North,BC North,1987,"73,925","176,293","250,218",0.3
215,Pink,Area 5,BC North,BC North,1988,"107,935","263,105","371,040",0.29
215,Pink,Area 5,BC North,BC North,1989,"179,118","303,909","483,026",0.37
215,Pink,Area 5,BC North,BC North,1990,"111,409","291,473","402,882",0.28
215,Pink,Area 5,BC North,BC North,1991,"104,023","111,852","215,876",0.48
215,Pink,Area 5,BC North,BC North,1992,"31,743","60,988","92,731",0.34
215,Pink,Area 5,BC North,BC North,1993,"47,269","76,621","123,890",0.38
215,Pink,Area 5,BC North,BC North,1994,"52,864","96,948","149,812",0.35
215,Pink,Area 5,BC North,BC North,1995,"129,078","203,219","332,297",0.39
215,Pink,Area 5,BC North,BC North,1996,"269,812","439,378","709,190",0.38
215,Pink,Area 5,BC North,BC North,1997,"62,948","189,336","252,284",0.25
215,Pink,Area 5,BC North,BC North,1998,"64,258","306,081","370,339",0.17
215,Pink,Area 5,BC North,BC North,1999,"247,707","512,524","760,231",0.33
215,Pink,Area 5,BC North,BC North,2000,"210,176","531,248","741,424",0.28
215,Pink,Area 5,BC North,BC North,2001,"279,287","620,695","899,982",0.31
215,Pink,Area 5,BC North,BC North,2002,"261,683","786,316","1,047,999",0.25
215,Pink,Area 5,BC North,BC North,2003,"145,925","486,769","632,695",0.23
215,Pink,Area 5,BC North,BC North,2004,"99,042","293,557","392,599",0.25
215,Pink,Area 5,BC North,BC North,2005,"201,791","707,232","909,023",0.22
215,Pink,Area 5,BC North,BC North,2006,"19,529","79,227","98,756",0.2
215,Pink,Area 5,BC North,BC North,2007,"117,331","347,684","465,015",0.25
215,Pink,Area 5,BC North,BC North,2008,"17,327","83,738","101,065",0.17
215,Pink,Area 5,BC North,BC North,2009,"89,924","447,173","537,097",0.17
215,Pink,Area 5,BC North,BC North,2010,"13,735","134,464","148,199",0.09
216,Pink,Area 4,BC North,BC North,1980,,,,
216,Pink,Area 4,BC North,BC North,1981,,,,
216,Pink,Area 4,BC North,BC North,1982,"705,314","1,512,518","2,217,831",0.32
216,Pink,Area 4,BC North,BC North,1983,"7,115,272","4,785,874","11,901,146",0.6
216,Pink,Area 4,BC North,BC North,1984,"3,880,293","2,397,537","6,277,830",0.62
216,Pink,Area 4,BC North,BC North,1985,"3,748,590","3,034,552","6,783,142",0.55
216,Pink,Area 4,BC North,BC North,1986,"5,066,063","3,615,959","8,682,021",0.58
216,Pink,Area 4,BC North,BC North,1987,"5,003,441","4,275,669","9,279,110",0.54
216,Pink,Area 4,BC North,BC North,1988,"2,879,598","1,624,346","4,503,945",0.64
216,Pink,Area 4,BC North,BC North,1989,"6,056,667","6,253,915","12,310,582",0.49
216,Pink,Area 4,BC North,BC North,1990,"5,818,629","5,658,849","11,477,478",0.51
216,Pink,Area 4,BC North,BC North,1991,"20,431,053","7,962,665","28,393,718",0.72
216,Pink,Area 4,BC North,BC North,1992,"3,605,859","1,578,092","5,183,951",0.7
216,Pink,Area 4,BC North,BC North,1993,"2,094,611","1,235,944","3,330,555",0.63
216,Pink,Area 4,BC North,BC North,1994,"527,651","398,018","925,668",0.57
216,Pink,Area 4,BC North,BC North,1995,"6,532,082","3,517,183","10,049,265",0.65
216,Pink,Area 4,BC North,BC North,1996,"7,467,929","4,146,885","11,614,814",0.64
216,Pink,Area 4,BC North,BC North,1997,"713,464","777,122","1,490,587",0.48
216,Pink,Area 4,BC North,BC North,1998,"137,111","474,881","611,992",0.22
216,Pink,Area 4,BC North,BC North,1999,"2,020,356","1,723,389","3,743,745",0.54
216,Pink,Area 4,BC North,BC North,2000,"974,382","770,885","1,745,266",0.56
216,Pink,Area 4,BC North,BC North,2001,"2,551,555","2,319,722","4,871,277",0.52
216,Pink,Area 4,BC North,BC North,2002,"872,242","1,026,774","1,899,016",0.46
216,Pink,Area 4,BC North,BC North,2003,"2,327,285","3,457,105","5,784,389",0.4
216,Pink,Area 4,BC North,BC North,2004,"1,486,163","1,674,614","3,160,778",0.47
216,Pink,Area 4,BC North,BC North,2005,"1,899,323","3,022,015","4,921,338",0.39
216,Pink,Area 4,BC North,BC North,2006,"234,058","303,875","537,933",0.44
216,Pink,Area 4,BC North,BC North,2007,"1,351,257","1,556,228","2,907,484",0.46
216,Pink,Area 4,BC North,BC North,2008,"105,965","189,602","295,567",0.36
216,Pink,Area 4,BC North,BC North,2009,"2,149,464","6,200,323","8,349,787",0.26
216,Pink,Area 4,BC North,BC North,2010,"96,718","791,517","888,235",0.11
217,Pink,Area 3,BC North,BC North,1980,,,,
217,Pink,Area 3,BC North,BC North,1981,,,,
217,Pink,Area 3,BC North,BC North,1982,"640,630","805,103","1,445,733",0.44
217,Pink,Area 3,BC North,BC North,1983,"2,230,920","965,159","3,196,079",0.7
217,Pink,Area 3,BC North,BC North,1984,"1,025,170","835,721","1,860,891",0.55
217,Pink,Area 3,BC North,BC North,1985,"877,009","834,056","1,711,064",0.51
217,Pink,Area 3,BC North,BC North,1986,"800,139","631,773","1,431,913",0.56
217,Pink,Area 3,BC North,BC North,1987,"715,300","575,438","1,290,738",0.55
217,Pink,Area 3,BC North,BC North,1988,"314,151","280,729","594,881",0.53
217,Pink,Area 3,BC North,BC North,1989,"1,458,727","1,047,108","2,505,836",0.58
217,Pink,Area 3,BC North,BC North,1990,"259,921","328,158","588,078",0.44
217,Pink,Area 3,BC North,BC North,1991,"2,836,895","676,794","3,513,689",0.81
217,Pink,Area 3,BC North,BC North,1992,"337,933","381,225","719,158",0.47
217,Pink,Area 3,BC North,BC North,1993,"1,331,690","596,420","1,928,110",0.69
217,Pink,Area 3,BC North,BC North,1994,"152,191","293,068","445,259",0.34
217,Pink,Area 3,BC North,BC North,1995,"999,671","664,872","1,664,543",0.6
217,Pink,Area 3,BC North,BC North,1996,"697,876","669,992","1,367,867",0.51
217,Pink,Area 3,BC North,BC North,1997,"225,330","417,234","642,564",0.35
217,Pink,Area 3,BC North,BC North,1998,"115,879","285,449","401,328",0.29
217,Pink,Area 3,BC North,BC North,1999,"1,447,178","850,870","2,298,048",0.63
217,Pink,Area 3,BC North,BC North,2000,"267,286","625,561","892,847",0.3
217,Pink,Area 3,BC North,BC North,2001,"695,714","1,523,590","2,219,304",0.31
217,Pink,Area 3,BC North,BC North,2002,"636,110","1,664,252","2,300,362",0.28
217,Pink,Area 3,BC North,BC North,2003,"527,095","1,635,560","2,162,655",0.24
217,Pink,Area 3,BC North,BC North,2004,"851,144","1,546,595","2,397,739",0.35
217,Pink,Area 3,BC North,BC North,2005,"798,356","1,853,308","2,651,663",0.3
217,Pink,Area 3,BC North,BC North,2006,"57,547","399,261","456,808",0.13
217,Pink,Area 3,BC North,BC North,2007,"636,138","1,171,782","1,807,920",0.35
217,Pink,Area 3,BC North,BC North,2008,"19,277","173,302","192,579",0.1
217,Pink,Area 3,BC North,BC North,2009,"261,703","1,234,699","1,496,402",0.17
217,Pink,Area 3,BC North,BC North,2010,"83,644","776,766","860,410",0.1
218,Pink,Area 2W,BC North,BC North,1980,"80,988","272,135","353,123",0.23
218,Pink,Area 2W,BC North,BC North,1981,,,,
218,Pink,Area 2W,BC North,BC North,1982,"15,669","188,983","204,652",0.08
218,Pink,Area 2W,BC North,BC North,1983,,,,
218,Pink,Area 2W,BC North,BC North,1984,"120,380","109,740","230,120",0.52
218,Pink,Area 2W,BC North,BC North,1985,,,,
218,Pink,Area 2W,BC North,BC North,1986,"100,965","438,545","539,510",0.19
218,Pink,Area 2W,BC North,BC North,1987,,,,
218,Pink,Area 2W,BC North,BC North,1988,"68,816","280,896","349,712",0.2
218,Pink,Area 2W,BC North,BC North,1989,,,,
218,Pink,Area 2W,BC North,BC North,1990,"279,395","291,506","570,901",0.49
218,Pink,Area 2W,BC North,BC North,1991,,,,
218,Pink,Area 2W,BC North,BC North,1992,"117,676","164,101","281,777",0.42
218,Pink,Area 2W,BC North,BC North,1993,,,,
218,Pink,Area 2W,BC North,BC North,1994,"40,755","156,004","196,759",0.21
218,Pink,Area 2W,BC North,BC North,1995,,,,
218,Pink,Area 2W,BC North,BC North,1996,0,"254,782","254,782",0
218,Pink,Area 2W,BC North,BC North,1997,,,,
218,Pink,Area 2W,BC North,BC North,1998,"476,613","376,631","853,244",0.56
218,Pink,Area 2W,BC North,BC North,1999,,,,
218,Pink,Area 2W,BC North,BC North,2000,"504,234","492,497","996,731",0.51
218,Pink,Area 2W,BC North,BC North,2001,,,,
218,Pink,Area 2W,BC North,BC North,2002,"21,578","385,334","406,912",0.05
218,Pink,Area 2W,BC North,BC North,2003,,,,
218,Pink,Area 2W,BC North,BC North,2004,"27,563","67,612","95,175",0.29
218,Pink,Area 2W,BC North,BC North,2005,,,,
218,Pink,Area 2W,BC North,BC North,2006,"17,125","41,380","58,505",0.29
218,Pink,Area 2W,BC North,BC North,2007,,,,
218,Pink,Area 2W,BC North,BC North,2008,0,"80,936","80,936",0
218,Pink,Area 2W,BC North,BC North,2009,,,,
218,Pink,Area 2W,BC North,BC North,2010,0,"656,447","656,447",0
219,Pink,Area 2E,BC North,BC North,1980,"1,003","409,555","410,558",0
219,Pink,Area 2E,BC North,BC North,1981,184,"35,690","35,874",0.01
219,Pink,Area 2E,BC North,BC North,1982,99,"237,838","237,937",0
219,Pink,Area 2E,BC North,BC North,1983,0,"50,854","50,854",0
219,Pink,Area 2E,BC North,BC North,1984,"43,626","304,290","347,916",0.13
219,Pink,Area 2E,BC North,BC North,1985,"9,381","69,137","78,518",0.12
219,Pink,Area 2E,BC North,BC North,1986,"353,145","1,088,678","1,441,823",0.24
219,Pink,Area 2E,BC North,BC North,1987,234,"147,463","147,697",0
219,Pink,Area 2E,BC North,BC North,1988,"138,242","898,752","1,036,994",0.13
219,Pink,Area 2E,BC North,BC North,1989,"2,713","94,124","96,837",0.03
219,Pink,Area 2E,BC North,BC North,1990,"335,408","1,365,470","1,700,878",0.2
219,Pink,Area 2E,BC North,BC North,1991,136,"36,977","37,113",0
219,Pink,Area 2E,BC North,BC North,1992,"23,608","1,031,604","1,055,212",0.02
219,Pink,Area 2E,BC North,BC North,1993,205,"41,841","42,046",0
219,Pink,Area 2E,BC North,BC North,1994,"84,813","773,877","858,690",0.1
219,Pink,Area 2E,BC North,BC North,1995,36,"10,822","10,858",0
219,Pink,Area 2E,BC North,BC North,1996,"20,635","941,686","962,321",0.02
219,Pink,Area 2E,BC North,BC North,1997,244,"9,854","10,098",0.02
219,Pink,Area 2E,BC North,BC North,1998,"149,828","845,040","994,868",0.15
219,Pink,Area 2E,BC North,BC North,1999,0,"6,665","6,665",0
219,Pink,Area 2E,BC North,BC North,2000,"14,412","463,213","477,625",0.03
219,Pink,Area 2E,BC North,BC North,2001,0,"25,453","25,453",0
219,Pink,Area 2E,BC North,BC North,2002,"20,766","649,511","670,277",0.03
219,Pink,Area 2E,BC North,BC North,2003,0,"2,135","2,135",0
219,Pink,Area 2E,BC North,BC North,2004,0,"427,228","427,228",0
219,Pink,Area 2E,BC North,BC North,2005,0,"480,439","480,439",0
219,Pink,Area 2E,BC North,BC North,2006,0,"294,565","294,565",0
219,Pink,Area 2E,BC North,BC North,2007,0,"222,150","222,150",0
219,Pink,Area 2E,BC North,BC North,2008,0,"520,358","520,358",0
219,Pink,Area 2E,BC North,BC North,2009,0,"190,147","190,147",0
219,Pink,Area 2E,BC North,BC North,2010,"203,571","1,514,972","1,718,543",0.12
220,Pink,Area 1,BC North,BC North,1980,"106,114","431,985","538,099",0.2
220,Pink,Area 1,BC North,BC North,1981,,,,
220,Pink,Area 1,BC North,BC North,1982,"18,097","548,884","566,981",0.03
220,Pink,Area 1,BC North,BC North,1983,,,,
220,Pink,Area 1,BC North,BC North,1984,"680,991","1,860,322","2,541,313",0.27
220,Pink,Area 1,BC North,BC North,1985,,,,
220,Pink,Area 1,BC North,BC North,1986,"866,732","1,249,505","2,116,237",0.41
220,Pink,Area 1,BC North,BC North,1987,,,,
220,Pink,Area 1,BC North,BC North,1988,"185,341","853,132","1,038,473",0.18
