"opMod","manProc","keyVar","plotOrder","hcr","trial","targetER","medSpawners","varSpawners","medObsSpawners","varObsSpawners","medRecRY","varRecRY","medRecBY","varRecBY","medObsRecBY","varObsRecBY","medObsRecRY","varObsRecRY","medSpawnersLate","medCatch","varCatch","stabilityCatch","medObsCatch","varObsCatch","stabilityObsCatch","medCatchLate","medER","medObsER","ppnCURecover","ppnCUStable","ppnCUExtinct","ppnCUExtant","medSpawnersEarly","medRecRYEarly","medCatchEarly"
"decLinearProdCap_highRicSig","ref","linear",1,"fixedER",1,0.125,12094.0667784644,0.577279591911398,12205.9881221842,0.588098238746822,13371.3195253786,0.641159238529941,12064.6430808599,0.538465453469419,13321.2155273207,0.521958990931216,13569.0793900275,0.644680815033158,8824.40633361005,1638.0464275681,1.14511626049296,0.873273775336589,1638.0464325681,1.14511625816468,0.873273777112151,1774.87731150803,0.140783798326635,0.150564251159631,0,0.2,0,1,11758.5710168097,13842,1977.55090189967
"decLinearProdCap_highRicSig","ref","linear",1,"fixedER",2,0.125,10906.991719003,0.650639477294765,11676.0705911055,0.629591870088011,13362.2566159709,0.682282405552702,11554.5568694637,0.566330262566793,12736.7222993705,0.509551701726581,13561.1289425944,0.655517508420535,4850.90820094478,1502.11734694388,1.0430397884763,0.958736196881642,1502.11735194388,1.04303978621943,0.958736198956103,1100.38482491912,0.13665929749916,0.135540349936791,0,0.4,0,1,16358.4009232236,20793.2026550106,2737.10622371923
"decLinearProdCap_highRicSig","ref","linear",1,"fixedER",3,0.125,10763.248072448,0.814971457692057,10453.5134741244,0.860792376882006,12996.0521908606,0.791308650823639,11295.1078528699,0.70924134044013,12639.5689756784,0.726469416206535,12820.8850699502,0.831123942709507,4652.94185994227,1314.24647696194,0.956916090742128,1.04502370654511,1314.24648196194,0.956916088313613,1.04502370919723,593.569202104162,0.117964720824037,0.110183260201685,0,0.8,0,1,17745.4062083318,20449.9117914834,1941.85796575758
"decLinearProdCap_highRicSig","ref","linear",1,"fixedER",4,0.125,11579.7465685079,0.735200173355232,11940.449330712,0.773569835736788,13680.2377955175,0.689454667986653,11970.8695793505,0.693788211123434,12934.9005534725,0.70262346148722,13730.9797520918,0.721339129817028,7433.94997204388,1783.11650056869,0.664497697956286,1.50489610885873,1783.11650556869,0.664497696373023,1.50489611244437,1422.27696586001,0.135107713806671,0.125186682618313,0.2,0.4,0,1,22533.7306070867,25371.2137966382,2831.15419572811
"decLinearProdCap_highRicSig","ref","linear",1,"fixedER",5,0.125,10887.5345364333,0.682646792647505,10874.8147936644,0.659585649377133,12184.2838944009,0.681597225625022,10201.4972464838,0.687069264349977,10901.3651269138,0.719843598202726,12408.111866115,0.659796851517522,7290.29231064116,1228.23686697487,0.801229696696234,1.24808154780504,1228.23687197487,0.801229694111404,1.24808155183145,582.62268263951,0.0973947419134371,0.107288631242469,0,0.6,0,1,20239.1847408179,21925.6303292276,2126.34693130294
"decLinearProdCap_highRicSig","ref","linear",1,"fixedER",6,0.125,10148.27272583,0.794344724284858,10790.3495579526,0.810228888175033,11634.7927666083,0.78146390851944,10216.5409579689,0.705503145511313,11480.0148211403,0.723355303110934,11942.6269789174,0.789112549664736,5435.53375029256,1212.03456133987,0.981948598874964,1.01838324444448,1212.03456633987,0.981948596406934,1.01838324700409,849.966947063688,0.129159392971293,0.120488683578707,0,0.4,0,1,16315.1452388683,18573.8535082557,2420.4820535074
"decLinearProdCap_highRicSig","ref","linear",1,"fixedER",7,0.125,10134.9722032189,0.898323338662223,9966.98676538556,0.875625389585245,10933.0598262894,0.876486782572143,10532.1633616227,0.757669716636584,10720.4037686403,0.760061179283623,11445.718784533,0.857661428445455,4659.31260823884,1108.14436598745,0.914394316136396,1.09362009622426,1108.14437098745,0.914394313352196,1.09362009955417,738.108349113751,0.111086064140721,0.112534739890606,0,0.8,0,1,18611.2275732966,22482.9404703613,2414.80607018916
"decLinearProdCap_highRicSig","ref","linear",1,"fixedER",8,0.125,11656.4292203415,0.666613953100626,11959.6148630505,0.682779905565804,13398.8950755588,0.661179291001903,12955.9084145744,0.555349909833656,13826.8500133478,0.503387275922291,13669.3379492929,0.667433418959495,6020.8676186765,1657.28894532059,0.825439810625839,1.21147537001131,1657.28895032059,0.825439808809668,1.21147537267685,1178.48303074107,0.134922628175569,0.133620210129849,0,0.6,0,1,15713.3098578529,18213.1911734735,1781.31770703366
"decLinearProdCap_highRicSig","ref","linear",1,"fixedER",9,0.125,11870.3741373347,0.659037900162818,11907.8581088869,0.669885706520119,13160.0489130642,0.67112200159051,10723.9802995009,0.527201310266977,13280.8611279633,0.490396687419889,13677.0712145347,0.680949094005519,9672.84958622931,1190.60489463686,0.948216052549402,1.05461197088087,1190.60489963686,0.948216049729329,1.05461197401737,875.940266846436,0.110866594324167,0.124971851791365,0,0.4,0,1,13144.0991789458,13842,1324.85110089436
"decLinearProdCap_highRicSig","ref","linear",1,"fixedER",10,0.125,10776.0102319018,0.718737050741586,11830.2412793127,0.810337059854955,12203.5584062551,0.715595360284595,10440.5978616557,0.576132848287905,11779.0532199464,0.5733447430063,13585.6445414907,0.795898612974002,7148.51408230012,1126.50116311421,0.880043106441671,1.13630797478019,1126.50116811421,0.880043103578571,1.13630797847701,648.655123017864,0.101335692790489,0.107113739158636,0.2,0.6,0,1,13166.7553688116,15338.9572669386,1266.09006505292
